Transaction ID,Date,Fiscal Year,Fiscal Period,Region,Country,Legal Entity,Department,Cost Center,Profit Center,GL Account,Cost Category,Currency,FX Rate to USD,Revenue Local,Budget Local,Actual Local,Revenue USD,Budget USD,Actual USD,Variance USD,Variance %,Profit USD,Margin %,Payment Status,Payment Due Date,Anomaly Flag,Anomaly,Business Unit,Account / Cost Category,Revenue,Budget,Actual,Variance,Profit
TXN-00061,2025-01-01,2025,FY25,North America,United States,FinSight US Inc,Marketing,CC-MKT,PC-GROWTH,520200,Software Licenses,USD,1.0,10738917.81537221,579375.0870344847,630590.4819785764,10738917.81537221,579375.0870344847,630590.4819785764,51215.39494409168,8.839764789721327,10108327.333393633,0.941279885662602,On Time,2025-01-11,0,,North America,Software Licenses,10738917.81537221,579375.0870344847,630590.4819785764,51215.39494409168,10108327.333393633
TXN-00062,2025-01-01,2025,FY25,North America,United States,FinSight US Inc,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,USD,1.0,10378446.234125495,1490194.5050294807,1395672.2879150691,10378446.234125495,1490194.5050294807,1395672.2879150691,-94522.21711441153,-6.342944950836575,8982773.946210425,0.8655220389998319,7 Days Late,2025-01-11,0,,North America,Cloud Infrastructure,10378446.234125495,1490194.5050294807,1395672.2879150691,-94522.21711441153,8982773.946210425
TXN-00063,2025-01-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,USD,1.0,10140916.30796019,690169.0697585349,693100.6997367645,10140916.30796019,690169.0697585349,693100.6997367645,2931.629978229641,0.4247698291166992,9447815.608223425,0.9316530500115942,7 Days Late,2025-01-14,0,,North America,Software Licenses,10140916.30796019,690169.0697585349,693100.6997367645,2931.629978229641,9447815.608223425
TXN-00064,2025-01-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,510100,Payroll,USD,1.0,11362214.187334154,2399715.5860582893,2510086.6363594066,11362214.187334154,2399715.5860582893,2510086.6363594066,110371.05030111736,4.599338810913421,8852127.550974747,0.7790847281194994,On Time,2025-01-22,0,,North America,Payroll,11362214.187334154,2399715.5860582893,2510086.6363594066,110371.05030111736,8852127.550974747
TXN-00065,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,336852728.61991966,36209151.6334629,34149758.2828219,3974862.197715052,427267.9892748622,402967.1477372984,-24300.84153756383,-5.687494066383488,3571895.0499777533,0.8986211023947084,On Time,2025-02-20,0,,India,Cloud Infrastructure,3974862.197715052,427267.9892748622,402967.1477372984,-24300.84153756383,3571895.0499777533
TXN-00066,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,INR,0.0118,391730543.0350979,35673252.35085781,34192912.55917172,4622420.407814155,420944.37774012215,403476.3681982263,-17468.009541895823,-4.149719170897211,4218944.039615929,0.9127131821423786,On Time,2025-02-25,0,,India,Software Licenses,4622420.407814155,420944.37774012215,403476.3681982263,-17468.009541895823,4218944.039615929
TXN-00067,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,INR,0.0118,442333414.375587,27240234.873067282,26473511.403069243,5219534.289631926,321434.77150219394,312387.43455621705,-9047.336945976887,-2.8146727573047072,4907146.8550757095,0.9401503242967973,On Time,2025-02-15,0,,India,Office & Facilities,5219534.289631926,321434.77150219394,312387.43455621705,-9047.336945976887,4907146.8550757095
TXN-00068,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,550100,Marketing,INR,0.0118,351276751.5371279,28540333.86939335,30679723.670463122,4145065.668138109,336775.9396588415,362020.73931146483,25244.799652623304,7.496022334076661,3783044.928826644,0.9126622427011926,On Time,2025-02-17,0,,India,Marketing,4145065.668138109,336775.9396588415,362020.73931146483,25244.799652623304,3783044.928826644
TXN-00069,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,550100,Marketing,INR,0.0118,342968906.8308964,32948075.711959615,33620216.03256945,4047033.1006045775,388787.29340112343,396718.54918431956,7931.255783196131,2.0399987133872757,3650314.551420258,0.9019729912451038,On Time,2025-02-20,0,,India,Marketing,4047033.1006045775,388787.29340112343,396718.54918431956,7931.255783196131,3650314.551420258
TXN-00070,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Finance,CC-FIN,PC-CORP,520200,Software Licenses,INR,0.0118,391736698.0378303,33051415.632437326,33364961.026440233,4622493.036846397,390006.7044627604,393706.5401119947,3699.835649234301,0.9486594991567837,4228786.496734403,0.914828094499285,On Time,2025-02-11,0,,India,Software Licenses,4622493.036846397,390006.7044627604,393706.5401119947,3699.835649234301,4228786.496734403
TXN-00071,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Operations,CC-OPS,PC-OPS,540100,Travel,INR,0.0118,388532481.3218111,22492344.17312637,23338204.589385208,4584683.279597371,265409.66124289116,275390.8141547454,9981.152911854268,3.76065922585989,4309292.465442626,0.9399324233845593,On Time,2025-02-20,0,,India,Travel,4584683.279597371,265409.66124289116,275390.8141547454,9981.152911854268,4309292.465442626
TXN-00072,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Operations,CC-OPS,PC-OPS,540100,Travel,INR,0.0118,439648217.8336661,22338664.19054721,21578247.461191196,5187848.970437259,263596.23744845705,254623.32004205612,-8972.917406400928,-3.404038499660098,4933225.650395203,0.9509192882265817,On Time,2025-02-16,0,,India,Travel,5187848.970437259,263596.23744845705,254623.32004205612,-8972.917406400928,4933225.650395203
TXN-00073,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,540100,Travel,INR,0.0118,328981379.533394,20079011.467244264,19080074.15438866,3881980.278494049,236932.3353134823,225144.87502178617,-11787.46029169613,-4.975032334062924,3656835.403472263,0.9420025711441462,On Time,2025-02-22,0,,India,Travel,3881980.278494049,236932.3353134823,225144.87502178617,-11787.46029169613,3656835.403472263
TXN-00074,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,INR,0.0118,356199557.06479836,32789962.38881346,33915898.771106906,4203154.77336462,386921.5561879988,400207.6054990615,13286.049311062729,3.4337836955786605,3802947.1678655585,0.9047839950993058,On Time,2025-02-11,0,,India,Professional Services,4203154.77336462,386921.5561879988,400207.6054990615,13286.049311062729,3802947.1678655585
TXN-00075,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,INR,0.0118,395637588.3841168,41265146.211783625,42397826.73221262,4668523.542932578,486928.7252990468,500294.35544010886,13365.63014106208,2.7448843016713775,4168229.1874924693,0.8928367071860488,On Time,2025-02-23,0,,India,Software Licenses,4668523.542932578,486928.7252990468,500294.35544010886,13365.63014106208,4168229.1874924693
TXN-00076,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,570100,Training,INR,0.0118,407570776.27105814,13091425.361698415,12572702.903428504,4809335.159998486,154478.8192680413,148357.89426045635,-6120.925007584941,-3.9623069600009844,4660977.265738029,0.9691520991312023,On Time,2025-02-25,0,,India,Training,4809335.159998486,154478.8192680413,148357.89426045635,-6120.925007584941,4660977.265738029
TXN-00077,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,530100,Professional Services,INR,0.0118,335564015.6715933,26223370.121322643,27733755.963417348,3959655.3849248006,309435.7674316072,327258.3203683247,17822.55293671752,5.759693872705499,3632397.0645564757,0.9173518176318417,On Time,2025-02-20,0,,India,Professional Services,3959655.3849248006,309435.7674316072,327258.3203683247,17822.55293671752,3632397.0645564757
TXN-00078,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,INR,0.0118,332518972.9922534,42340873.69429282,40223437.3669901,3923723.8813085905,499622.3095926553,474636.5609304831,-24985.748662172176,-5.000927337000462,3449087.3203781075,0.8790341585473165,On Time,2025-02-25,0,,India,Professional Services,3923723.8813085905,499622.3095926553,474636.5609304831,-24985.748662172176,3449087.3203781075
TXN-00079,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,510100,Payroll,INR,0.0118,333766528.54980844,136592052.84714833,138849406.14202738,3938445.0368877393,1611786.2235963503,1638422.992475923,26636.768879572628,1.652624181148445,2300022.0444118166,0.5839924190561647,On Time,2025-02-12,0,,India,Payroll,3938445.0368877393,1611786.2235963503,1638422.992475923,26636.768879572628,2300022.0444118166
TXN-00080,2025-02-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,INR,0.0118,393659105.7703795,31497534.336938206,32821894.971310444,4645177.448090478,371670.9051758708,387298.36066146323,15627.455485592422,4.204648593141202,4257879.087429015,0.9166235595971318,On Time,2025-02-11,0,,India,Professional Services,4645177.448090478,371670.9051758708,387298.36066146323,15627.455485592422,4257879.087429015
TXN-00081,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,SGD,0.745,8251033.876493131,1164987.5021747914,1143950.1681179914,6147020.237987382,867915.6891202196,852242.8752479036,-15672.81387231592,-1.805799119520813,5294777.362739479,0.8613567481067967,On Time,2025-02-14,0,,APAC,Cloud Infrastructure,6147020.237987382,867915.6891202196,852242.8752479036,-15672.81387231592,5294777.362739479
TXN-00082,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,510100,Payroll,SGD,0.745,7725878.649772188,2433846.9449540856,2515506.311609202,5755779.59408028,1813215.9739907938,1874052.2021488557,60836.22815806186,3.3551561993006547,3881727.391931424,0.6744051485091114,On Time,2025-02-16,0,,APAC,Payroll,5755779.59408028,1813215.9739907938,1874052.2021488557,60836.22815806186,3881727.391931424
TXN-00083,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,SGD,0.745,7328489.416054107,894345.5632592917,885656.3271341186,5459724.61496031,666287.4446281723,659813.9637149184,-6473.480913253967,-0.9715748008528887,4799910.651245392,0.8791488563531304,On Time,2025-02-18,0,,APAC,Software Licenses,5459724.61496031,666287.4446281723,659813.9637149184,-6473.480913253967,4799910.651245392
TXN-00084,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Marketing,CC-MKT,PC-GROWTH,540100,Travel,SGD,0.745,6872036.897419287,437177.5043524809,410130.4647631427,5119667.488577369,325697.24074259825,305547.1962485413,-20150.044494056958,-6.186740927898047,4814120.292328827,0.9403189373274229,On Time,2025-02-12,0,,APAC,Travel,5119667.488577369,325697.24074259825,305547.1962485413,-20150.044494056958,4814120.292328827
TXN-00085,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,SGD,0.745,8050281.505450746,1174459.6005722512,1190899.6778981255,5997459.721560806,874972.4024263272,887220.2600341035,12247.8576077763,1.3997993049623723,5110239.461526702,0.8520673249635081,On Time,2025-02-11,0,,APAC,Cloud Infrastructure,5997459.721560806,874972.4024263272,887220.2600341035,12247.8576077763,5110239.461526702
TXN-00086,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Finance,CC-FIN,PC-CORP,530100,Professional Services,SGD,0.745,7711697.765899001,921203.2234750853,855415.7545592797,5745214.835594756,686296.4014889386,637284.7371466634,-49011.66434227524,-7.1414718532609385,5107930.098448092,0.8890755602038873,On Time,2025-02-21,0,,APAC,Professional Services,5745214.835594756,686296.4014889386,637284.7371466634,-49011.66434227524,5107930.098448092
TXN-00087,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,SGD,0.745,6694581.119269085,947182.2746564351,908184.0530994139,4987462.933855468,705650.7946190442,676597.1195590633,-29053.67505998083,-4.117287939237124,4310865.814296405,0.8643404214663442,On Time,2025-02-21,0,,APAC,Software Licenses,4987462.933855468,705650.7946190442,676597.1195590633,-29053.67505998083,4310865.814296405
TXN-00088,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,510100,Payroll,SGD,0.745,7181933.122133203,2881928.559568248,2681191.5804714444,5350540.175989236,2147036.776878345,1997487.727451226,-149549.04942711885,-6.965369715024336,3353052.44853801,0.626675501584862,On Time,2025-02-19,0,,APAC,Payroll,5350540.175989236,2147036.776878345,1997487.727451226,-149549.04942711885,3353052.44853801
TXN-00089,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,540100,Travel,SGD,0.745,7745826.89304863,311452.08893198275,339656.8606753396,5770641.035321229,232031.80625432715,253044.361203128,21012.554948800855,9.055894227608285,5517596.674118102,0.9561496964281297,30 Days Late,2025-02-16,0,,APAC,Travel,5770641.035321229,232031.80625432715,253044.361203128,21012.554948800855,5517596.674118102
TXN-00090,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,540100,Travel,SGD,0.745,7929886.499369883,432047.44106682,413471.8202937214,5907765.442030563,321875.3435947809,308036.50611882244,-13838.837475958455,-4.299440063163275,5599728.93591174,0.9478590493916178,7 Days Late,2025-02-25,0,,APAC,Travel,5907765.442030563,321875.3435947809,308036.50611882244,-13838.837475958455,5599728.93591174
TXN-00091,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,SGD,0.745,6681085.553915078,365071.9286082984,375063.8554989251,4977408.737666733,271978.58681318234,279422.5723466992,7443.985533516854,2.736974855535229,4697986.165320033,0.9438618391469122,On Time,2025-02-23,0,,APAC,Office & Facilities,4977408.737666733,271978.58681318234,279422.5723466992,7443.985533516854,4697986.165320033
TXN-00092,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,540100,Travel,SGD,0.745,6512261.313859477,548841.0267258201,529921.0694993488,4851634.67882531,408886.56491073605,394791.1967770148,-14095.368133721233,-3.447256364805821,4456843.482048295,0.9186271797214949,On Time,2025-02-22,0,,APAC,Travel,4851634.67882531,408886.56491073605,394791.1967770148,-14095.368133721233,4456843.482048295
TXN-00093,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,SGD,0.745,6458085.089153643,448369.9625324979,449499.560249579,4811273.391419464,334035.62208671094,334877.17238593637,841.5502992254333,0.25193429789562344,4476396.219033527,0.9303973927187001,On Time,2025-02-23,0,,APAC,Marketing,4811273.391419464,334035.62208671094,334877.17238593637,841.5502992254333,4476396.219033527
TXN-00094,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,SGD,0.745,8763624.021718916,636754.317875463,603574.1610413722,6528899.8961805925,474381.96681722,449662.74997582234,-24719.216841397632,-5.210825573165597,6079237.146204771,0.9311273327626183,On Time,2025-02-21,0,,APAC,Software Licenses,6528899.8961805925,474381.96681722,449662.74997582234,-24719.216841397632,6079237.146204771
TXN-00095,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Marketing,CC-MKT,PC-GROWTH,540100,Travel,SGD,0.745,6612595.09505106,401360.1521796851,378386.4971433397,4926383.34581304,299013.3133738654,281897.9403717881,-17115.37300207728,-5.723950150900943,4644485.405441252,0.9427779121956933,On Time,2025-02-16,0,,APAC,Travel,4926383.34581304,299013.3133738654,281897.9403717881,-17115.37300207728,4644485.405441252
TXN-00096,2025-02-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,540100,Travel,SGD,0.745,6758163.768261436,541768.1569487201,564117.6229619632,5034832.00735477,403617.2769267965,420267.6291066626,16650.35217986611,4.125282323552756,4614564.378248108,0.9165279738245994,On Time,2025-02-23,0,,APAC,Travel,5034832.00735477,403617.2769267965,420267.6291066626,16650.35217986611,4614564.378248108
TXN-00097,2025-02-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Procurement,CC-PROC,PC-OPS,540100,Travel,EUR,1.085,7406156.363425243,429010.1002946093,439243.26223191066,8035679.654316388,465475.9588196511,476578.9395216231,11102.980701971974,2.385296273974448,7559100.714794765,0.9406921430391234,On Time,2025-02-21,0,,EMEA,Travel,8035679.654316388,465475.9588196511,476578.9395216231,11102.980701971974,7559100.714794765
TXN-00098,2025-02-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,HR,CC-HR,PC-CORP,510100,Payroll,EUR,1.085,7773498.590441141,1765233.744994626,1933435.4931676546,8434245.970628638,1915278.613319169,2097777.510086905,182498.89676773618,9.528582186351803,6336468.460541733,0.7512785947443089,On Time,2025-02-12,0,,EMEA,Payroll,8434245.970628638,1915278.613319169,2097777.510086905,182498.89676773618,6336468.460541733
TXN-00099,2025-02-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Sales,CC-SALES,PC-GROWTH,550100,Marketing,EUR,1.085,8474042.097632738,696036.8340028089,694685.2347639079,9194335.67593152,755199.9648930476,753733.47971884,-1466.485174207599,-0.19418501620498413,8440602.196212681,0.9180219750196933,On Time,2025-02-25,0,,EMEA,Marketing,9194335.67593152,755199.9648930476,753733.47971884,-1466.485174207599,8440602.196212681
TXN-00100,2025-02-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,HR,CC-HR,PC-CORP,530100,Professional Services,EUR,1.085,7823943.257829063,797257.6486475255,769409.5981052385,8488978.434744533,865024.548782565,834809.4139441837,-30215.134838381317,-3.4929800409602336,7654169.020800349,0.9016596142443485,On Time,2025-02-24,0,,EMEA,Professional Services,8488978.434744533,865024.548782565,834809.4139441837,-30215.134838381317,7654169.020800349
TXN-00101,2025-02-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Finance,CC-FIN,PC-CORP,530100,Professional Services,EUR,1.085,7578512.73009848,638341.2079639578,602986.059743235,8222686.312156851,692600.2106408942,654239.8748214099,-38360.33581948432,-5.538597192164837,7568446.437335442,0.9204347764240809,On Time,2025-02-15,0,,EMEA,Professional Services,8222686.312156851,692600.2106408942,654239.8748214099,-38360.33581948432,7568446.437335442
