Transaction ID,Date,Fiscal Year,Fiscal Period,Region,Country,Legal Entity,Business Unit,Department,Cost Center,Profit Center,GL Account,Cost Category,Cost Type,Line Type,Currency,FX Rate to USD,Revenue Local,Budget Local,Actual Local,Revenue USD,Budget USD,Actual USD,Variance USD,Variance %,Profit USD,Margin %,Anomaly Flag,Anomaly,Payment Status,Payment Due Date,Revenue,COGS,Gross Profit,Gross Margin %,EBITDA,EBITDA Margin %,D&A,EBIT,Interest / Finance Cost,EBT,Tax,PAT,PAT Margin %,Cash Inflow,Cash Outflow,Net Cash Flow,Opening Cash,Closing Cash,Account / Cost Category,Budget,Actual,Variance,Profit,Opex,Receivables,Inventory,Payables,Other Current Assets,Other Current Liabilities,Short-Term Debt,Long-Term Debt,Total Debt,Current Assets,Current Liabilities,Property Plant Equipment,Other Non-Current Assets,Total Assets,Total Liabilities,Total Equity,Working Capital,Net Debt,Net Working Capital,Balance Sheet Check
TXN-000026,2025-01-01,2025,2025-01,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,Opex,Department Driver,SGD,0.745,874569.4228432963,643981.9404806414,642848.802292361,651554.2200182558,479766.5456580778,478922.35770780896,-844.1879502688398,-0.1759580691711004,172631.8623104468,26.49539470492722,0,Normal,On Time,2025-02-15,651554.2200182558,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Marketing,479766.5456580778,478922.35770780896,-844.1879502688398,172631.8623104468,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000027,2025-01-01,2025,2025-01,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Operations,CC-OPS,PC-OPS,510100,Payroll,COGS,Payroll,SGD,0.745,874569.4228432963,1326446.3113897883,1340640.25606356,651554.2200182558,988202.5019853924,998776.9907673522,10574.488781959735,1.0700730630325856,-347222.7707490964,-53.29146218090148,0,Normal,On Time,2025-01-16,651554.2200182558,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Payroll,988202.5019853924,998776.9907673522,10574.488781959735,-347222.7707490964,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000028,2025-01-01,2025,2025-01,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,COGS,Department Driver,SGD,0.745,874569.4228432963,318416.3513243485,307387.953597681,651554.2200182558,237220.1817366396,229004.0254302724,-8216.156306367282,-3.4635148857144067,422550.1945879834,64.85265256606642,0,Normal,On Time,2025-01-31,651554.2200182558,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Office & Facilities,237220.1817366396,229004.0254302724,-8216.156306367282,422550.1945879834,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000029,2025-01-01,2025,2025-01,APAC,Singapore,FinSight APAC Pte Ltd,APAC,IT,CC-IT,PC-TECH,510100,Payroll,COGS,Payroll,SGD,0.745,728807.8523694136,1100573.9459663269,1109633.435562171,542961.8500152131,819927.5897449135,826676.9094938174,6749.3197489039,0.8231604635969954,-283715.05947860423,-52.25322174488961,0,Normal,On Time,2025-01-31,542961.8500152131,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Payroll,819927.5897449135,826676.9094938174,6749.3197489039,-283715.05947860423,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000030,2025-01-01,2025,2025-01,APAC,Singapore,FinSight APAC Pte Ltd,APAC,IT,CC-IT,PC-TECH,520200,Software Licenses,COGS,Department Driver,SGD,0.745,728807.8523694136,628012.7363303901,622137.0053326498,542961.8500152131,467869.4885661406,463492.06897282414,-4377.4195933164765,-0.9356069802140262,79469.78104238899,14.63634710986828,0,Normal,On Time,2025-01-31,542961.8500152131,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Software Licenses,467869.4885661406,463492.06897282414,-4377.4195933164765,79469.78104238899,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000031,2025-01-01,2025,2025-01,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Procurement,CC-PROC,PC-OPS,510100,Payroll,Opex,Payroll,SGD,0.745,510165.4966585896,491276.81299319793,461328.1843081704,380073.2950106493,366001.22567993245,343689.4973095869,-22311.728370345616,-6.096080232763262,36383.7977010624,9.572837181323925,0,Normal,7 Days Late,2025-01-16,380073.2950106493,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Payroll,366001.22567993245,343689.4973095869,-22311.728370345616,36383.7977010624,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000032,2025-01-01,2025,2025-01,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Procurement,CC-PROC,PC-OPS,530100,Professional Services,Opex,Department Driver,SGD,0.745,510165.4966585896,370522.8073214509,385279.4562720452,380073.2950106493,276039.4914544809,287033.19492267363,10993.703468192709,3.9826560360134473,93040.10008797568,24.47951521702381,0,Normal,On Time,2025-01-31,380073.2950106493,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Professional Services,276039.4914544809,287033.19492267363,10993.703468192709,93040.10008797568,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000033,2025-01-01,2025,2025-01,EMEA,Germany,FinSight Europe GmbH,EMEA,Engineering,CC-ENG,PC-TECH,510100,Payroll,COGS,Payroll,EUR,1.085,1688936.6302316538,463942.4698749616,458676.75620895857,1832496.2438013444,503377.5798143333,497664.28048672,-5713.299327613262,-1.1349928079277125,1334831.9633146245,72.84227554789628,0,Normal,7 Days Late,2025-01-31,1832496.2438013444,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Payroll,503377.5798143333,497664.28048672,-5713.299327613262,1334831.9633146245,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000034,2025-01-01,2025,2025-01,EMEA,Germany,FinSight Europe GmbH,EMEA,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,COGS,Department Driver,EUR,1.085,1688936.6302316538,271823.9664897678,274817.09394774324,1832496.2438013444,294929.00364139804,298176.54693330143,3247.543291903392,1.1011271362961832,1534319.696868043,83.72839519088117,0,Normal,On Time,2025-01-16,1832496.2438013444,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Cloud Infrastructure,294929.00364139804,298176.54693330143,3247.543291903392,1534319.696868043,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000035,2025-01-01,2025,2025-01,EMEA,Germany,FinSight Europe GmbH,EMEA,Finance,CC-FIN,PC-CORP,510100,Payroll,Opex,Payroll,EUR,1.085,540459.7216741293,685347.7611078807,673059.8005143004,586398.7980164302,743602.3208020505,730269.8835580158,-13332.437244034709,-1.7929526133880709,-143871.08554158558,-24.534682886160088,0,Normal,7 Days Late,2025-02-15,586398.7980164302,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Payroll,743602.3208020505,730269.8835580158,-13332.437244034709,-143871.08554158558,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000036,2025-01-01,2025,2025-01,EMEA,Germany,FinSight Europe GmbH,EMEA,Finance,CC-FIN,PC-CORP,520200,Software Licenses,Opex,Department Driver,EUR,1.085,540459.7216741293,536620.4781081709,541563.828901942,586398.7980164302,582233.2187473654,587596.754358607,5363.535611241679,0.9212005496321484,-1197.956342176767,-0.204290381601908,0,Normal,On Time,2025-01-16,586398.7980164302,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Software Licenses,582233.2187473654,587596.754358607,5363.535611241679,-1197.956342176767,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000037,2025-01-01,2025,2025-01,EMEA,Germany,FinSight Europe GmbH,EMEA,HR,CC-HR,PC-CORP,510100,Payroll,Opex,Payroll,EUR,1.085,540459.7216741293,552714.6281945474,556932.3770285109,586398.7980164302,599695.3715910838,604271.6290759343,4576.257484850574,0.7630970158580782,-17872.831059504068,-3.0478969465764987,0,Normal,On Time,2025-01-31,586398.7980164302,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Payroll,599695.3715910838,604271.6290759343,4576.257484850574,-17872.831059504068,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000038,2025-01-01,2025,2025-01,EMEA,Germany,FinSight Europe GmbH,EMEA,HR,CC-HR,PC-CORP,530100,Professional Services,Opex,Department Driver,EUR,1.085,540459.7216741293,413874.15385397087,408167.5885752654,586398.7980164302,449053.4569315584,442861.83360416297,-6191.623327395461,-1.3788165377244042,143536.96441226726,24.477704404886165,0,Normal,On Time,2025-01-31,586398.7980164302,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Professional Services,449053.4569315584,442861.83360416297,-6191.623327395461,143536.96441226726,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000039,2025-01-01,2025,2025-01,EMEA,Germany,FinSight Europe GmbH,EMEA,Sales,CC-SALES,PC-GROWTH,510100,Payroll,COGS,Payroll,EUR,1.085,1216034.3737667908,1883567.8867651485,1916041.8051063684,1319397.295536968,2043671.1571401856,2078905.3585404097,35234.20140022394,1.7240641321928214,-759508.0630034418,-57.564773368308096,0,Normal,On Time,2025-02-15,1319397.295536968,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Payroll,2043671.1571401856,2078905.3585404097,35234.20140022394,-759508.0630034418,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000040,2025-01-01,2025,2025-01,EMEA,Germany,FinSight Europe GmbH,EMEA,Sales,CC-SALES,PC-GROWTH,540100,Travel,COGS,Department Driver,EUR,1.085,1216034.3737667908,482611.6543045078,476872.9453246483,1319397.295536968,523633.644920391,517407.14567724336,-6226.499243147579,-1.1890945708987446,801990.1498597246,60.784583428551805,0,Normal,On Time,2025-02-15,1319397.295536968,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Travel,523633.644920391,517407.14567724336,-6226.499243147579,801990.1498597246,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
TXN-000041,2025-01-01,2025,2025-01,EMEA,Germany,FinSight Europe GmbH,EMEA,Marketing,CC-MKT,PC-GROWTH,510100,Payroll,Opex,Payroll,EUR,1.085,810689.5825111938,1065627.0785619502,1022030.1172997082,879598.1970246453,1156205.380239716,1108902.677270183,-47302.702969532496,-4.091202460909257,-229304.48024553809,-26.069230362362056,0,Normal,On Time,2025-01-31,879598.1970246453,22632406.24709285,31663778.75442846,58.31676526360238,10588917.165266894,19.50213843747992,1465996.9950410754,9122920.170225818,597258.0350167344,8525662.135209084,2131415.533802271,6394246.601406813,11.776603828109938,51038413.90143003,43649784.92076902,7388628.980661012,85000000.0,92388628.980661,Payroll,1156205.380239716,1108902.677270183,-47302.702969532496,-229304.48024553809,21074861.589161567,74973362.30347052,13393423.970882345,23810531.503790837,16288855.500456393,13031084.400365114,45000000.0,75000000.0,120000000.0,197044270.75547028,81841615.90415595,220000000.0,55000000.0,472044270.7554703,156841615.90415597,315202654.8513143,115202654.85131432,27611371.019338995,64556254.77056202,0.0
